post_id,title,author,created_utc,cleaned_text,keywords,image_text,doc_embedding,cluster
1imx7dw,Physicists enable qubits to chat in light at room temperature in a quantum leap | The researchers used an electro-optic transducer to disconnect qubits from electric infrastructure that extensive and expensive to build.,c********,2025-02-11 12:14:08,Physicists enable qubits to chat in light at room temperature in a quantum leap The researchers used an electrooptic transducer to disconnect qubits from electric infrastructure that extensive and expensive to build.,"['physicists', ' enable', ' qubits', ' chat', ' light', ' room', ' temperature', ' quantum', ' leap', ' researchers', ' used', ' electrooptic', ' transducer', ' disconnect', ' electric', ' infrastructure', ' extensive', ' expensive', ' build']",,"[-2.39940314e-03  8.67345487e-04  2.52294168e-03 -1.42187637e-03
 -4.44251997e-03 -7.84374366e-04 -2.43899436e-03  5.69186220e-03
 -9.39758122e-03  3.55397438e-04 -8.94558989e-03 -5.22823026e-03
  3.10360710e-03  1.37624505e-04  5.21021022e-04  1.15961896e-03
  5.15862787e-03 -7.04446109e-03 -3.55184660e-03  1.50254578e-04
  6.94780983e-03 -2.02531461e-03  8.71381722e-04 -3.80931096e-03
  3.11310776e-03 -1.67867308e-03  5.42691967e-04 -6.40187552e-03
  7.64488010e-04 -1.83148531e-03  4.81715752e-03  1.84182520e-03
  7.17558069e-05  6.59966003e-03  2.90361536e-03  1.39387941e-03
  5.86612499e-04 -2.29095668e-03 -1.35311042e-03 -4.89180582e-03
  2.12936802e-03  4.23638085e-05  2.00093864e-03 -8.77799187e-03
 -2.39435560e-03  2.22951197e-03  2.52637407e-03 -1.39831286e-03
 -3.85903986e-04  3.28607741e-03 -4.89514845e-04 -1.51999469e-03
  5.21853799e-03  5.92863979e-03 -6.02412829e-03  4.99775924e-05
 -1.68204645e-03  3.24530248e-03  1.46278192e-03  5.27046248e-03
 -3.88938090e-04  3.44086112e-03 -8.47023854e-04  4.78838105e-03
 -3.68004688e-03  7.77568109e-03  4.35693190e-03  2.69396533e-03
  1.27876803e-04  4.23541386e-03 -4.67174128e-03 -1.37476739e-03
  2.41665635e-03  2.49601086e-03  3.21422378e-03  3.64656164e-03
 -4.18276852e-03  6.35446142e-03  3.80501896e-03 -4.29780083e-03
  2.25816359e-04  2.38169660e-03 -2.21467996e-03  3.27074085e-03
 -3.32976226e-03 -1.21343986e-03  1.00520800e-03  4.47821058e-03
  4.22230037e-03  5.71631035e-03 -1.72113150e-03  1.57248555e-03
  8.45324132e-04 -3.09462164e-04  2.54573324e-03 -1.13598735e-03
 -4.34048334e-03 -7.77688390e-03  6.92702644e-03  2.75130454e-03]",0
1imy4am,Gold outperforms Ozempic for weight loss – and leaves muscles alone,A***************,2025-02-11 13:05:40,Gold outperforms Ozempic for weight loss and leaves muscles alone,"['gold', ' outperforms', ' ozempic', ' weight', ' loss', ' leaves', ' muscles', ' alone']",,"[ 1.93953398e-04  3.55040375e-03 -8.78945051e-04 -3.34557588e-03
  3.63416690e-03 -2.62175966e-03 -4.54540015e-04  1.28067948e-03
 -5.74707426e-03  3.93986842e-03 -3.21427011e-03  3.51361727e-04
  2.47105351e-03 -4.25943639e-03 -4.80730180e-03 -4.87280590e-03
 -1.05249160e-03 -2.61874447e-05  3.54114408e-03  1.55806984e-03
  2.81659630e-03 -4.49373433e-03 -3.15244705e-03  2.05311953e-04
 -3.49609880e-03  4.92194155e-03  1.78037299e-05 -1.48055679e-03
 -2.43794260e-04 -3.51899466e-03  2.18999851e-03  1.43923389e-03
  2.98923813e-03  5.83319785e-03  5.51591115e-03  5.52596571e-03
 -2.95012840e-03 -1.26856659e-03 -3.08562652e-03  2.16729962e-03
  5.98590262e-03 -4.64452896e-03 -2.76378891e-03  3.08939861e-03
  4.69652144e-03  1.55031972e-03 -3.20332684e-03 -1.70033041e-03
 -2.63596768e-03 -2.77703861e-03 -2.32570968e-03 -2.83207232e-03
  3.91326658e-03 -4.67965787e-04 -4.53534862e-03 -1.90297072e-03
 -4.71935375e-03  1.59175048e-04 -5.69802942e-03  2.94598984e-03
  5.08942967e-03  3.61965876e-03 -4.13637515e-03 -2.42368877e-03
  3.75894667e-03 -1.72870164e-03 -4.87915054e-03  2.57334998e-03
 -4.83833952e-03  4.56183509e-04 -4.69122874e-03 -4.55097854e-03
 -1.36269908e-03 -2.08178899e-04  1.78185548e-03 -3.59597709e-03
 -1.39231584e-03  2.22561532e-03 -2.06366251e-03  3.28446506e-03
 -4.89019694e-05 -3.74030741e-03 -7.00951423e-05  6.46917755e-03
 -4.57761949e-03  4.06002626e-03 -3.34920338e-03  3.77114909e-03
  5.13011473e-04  1.76248804e-03  1.92178972e-03  2.48528994e-03
 -2.59997975e-03 -2.16508866e-03  2.89016520e-03  5.55064762e-03
 -2.43366789e-03 -3.64801148e-03  9.14169534e-04  3.49181890e-03]",1
1in1ce5,Supersonic Passenger Jet Prototype Surpasses Mach 1 | The Overture could be the first commercial supersonic plane since the Concorde,c********,2025-02-11 15:36:25,Supersonic Passenger Jet Prototype Surpasses Mach 1 The Overture could be the first commercial supersonic plane since the Concorde,"['supersonic', ' passenger', ' prototype', ' surpasses', ' mach', ' overture', ' could', ' first', ' commercial', ' plane', ' since', ' concorde']",,"[ 0.0022393  -0.00183761  0.00209601  0.00085689  0.00354901 -0.00488292
 -0.00157661  0.00244927 -0.0050066   0.00150218 -0.00766261  0.00129791
 -0.00079519 -0.00102366  0.00415971  0.00243769  0.00525516 -0.00343822
  0.00153914 -0.00270581  0.00241496  0.00337499  0.00385797  0.00301109
  0.00236386 -0.00168924 -0.00638449 -0.00578909 -0.00574724 -0.00669346
  0.00447271  0.00047758 -0.00218649  0.0028864   0.00538716 -0.00304835
  0.00270341  0.00180932 -0.00133473  0.00314444 -0.0011815  -0.00040007
  0.00280927 -0.00174278  0.00194319  0.0035261  -0.00359395  0.00051429
  0.00280849 -0.00300371  0.00161886  0.00073555  0.00339834  0.00560145
 -0.00039391 -0.002372   -0.00234842  0.00331834 -0.00069296 -0.00455433
  0.00275748 -0.00158316  0.00044364  0.00402594 -0.00696908  0.00559117
  0.003352    0.00177105 -0.00425853 -0.00289522 -0.00060509 -0.00207507
 -0.00279557 -0.00087872  0.00367945  0.00421698  0.0053356   0.00444426
 -0.00401469  0.00495509 -0.00091162 -0.00114101  0.00276941  0.00026737
  0.00157317  0.00357708  0.00232952 -0.0026826  -0.00230714 -0.00022312
  0.00523057 -0.00054988 -0.0054061  -0.00248923  0.00640272  0.00218219
 -0.00056939 -0.00307622  0.00594617 -0.00232795]",1
1in1gr2,Meta unveils AI models that convert brain activity into text with unmatched accuracy,M**********,2025-02-11 15:41:42,Meta unveils AI models that convert brain activity into text with unmatched accuracy,"['meta', ' unveils', ' models', ' convert', ' brain', ' activity', ' text', ' unmatched', ' accuracy']",,"[-2.21257377e-03  2.44597089e-03 -2.11339816e-03 -4.92909178e-03
  3.10415262e-03 -6.33609109e-03  4.79985401e-03 -1.28945184e-03
 -4.58272267e-03 -4.38318076e-03 -4.55423899e-04 -6.20911596e-03
 -8.11701815e-04 -9.09420196e-04 -3.95368878e-03 -4.14074678e-03
 -1.03571813e-03 -6.38932548e-03  5.20539144e-03  2.00895197e-03
  4.77103982e-03  3.70355020e-03 -1.33409107e-03  5.41248184e-04
 -1.40990049e-03 -4.78343060e-03 -5.67495031e-03 -3.03909765e-03
  1.69411546e-03 -4.15874319e-03  9.36467550e-04  1.95153139e-03
  3.51285795e-03  5.13898302e-03  2.48215772e-04  6.05624309e-03
 -4.88570705e-03 -7.82066025e-03  5.93637116e-04 -4.41885600e-03
 -9.07699228e-04  7.01455399e-04  1.07064296e-03 -7.20562704e-04
  4.12153313e-03 -3.31014628e-03  4.15847078e-03 -4.07637376e-03
  2.01102579e-03  3.26179503e-03  8.09297955e-04 -3.85721540e-03
  5.77631919e-03  2.66460236e-04 -2.10997852e-04 -1.70273660e-03
  4.63911658e-03 -2.89386371e-04  2.65621860e-03 -1.44527585e-03
 -6.46062894e-04 -2.59318622e-03  1.95722817e-03 -3.10956850e-03
  3.02760955e-03  3.69661022e-03  2.15845555e-03 -3.16436123e-03
 -1.63999049e-03  9.39221412e-04 -4.30091517e-03  6.04599372e-05
  4.12436482e-03 -4.92429314e-03 -1.90960674e-03 -1.70052960e-03
  6.77740609e-04 -2.76259641e-04 -6.59308163e-04  2.18255562e-03
  3.41611542e-03 -3.81118339e-03  7.00687990e-04  7.42405886e-03
  1.36925338e-03  4.51670028e-03  2.08821148e-03  1.21879124e-03
  1.64401985e-03  5.27480617e-03  1.86860596e-03  4.59447689e-03
  2.69794138e-04  1.39928504e-03  3.07214819e-03 -1.26481708e-03
 -4.00977349e-03 -5.45133313e-04  6.87602034e-04 -4.71425522e-03]",1
1inpk6q,"Hyrdogel soaks up cosmic rays to protect space travelers | In the future, it might also be used to shield astronauts from the hazard of deadly cosmic radiation on long space voyages.",c********,2025-02-12 12:23:28,"Hyrdogel soaks up cosmic rays to protect space travelers In the future, it might also be used to shield astronauts from the hazard of deadly cosmic radiation on long space voyages.","['hyrdogel', ' soaks', ' cosmic', ' rays', ' protect', ' space', ' travelers', ' future', ' might', ' also', ' used', ' shield', ' astronauts', ' hazard', ' deadly', ' radiation', ' long', ' voyages']",,"[-7.12898443e-04 -2.88205687e-03 -4.95845627e-04 -4.85241041e-03
  4.94563300e-03 -4.20525583e-04  6.41247025e-03  4.70112689e-04
 -2.05462077e-03 -3.72638414e-03 -2.06803554e-03  1.24962663e-03
 -2.64531514e-03  2.71319086e-03  5.31470811e-04 -1.05106155e-03
  6.50327606e-03 -4.16178396e-03 -1.87914397e-04 -5.78789134e-03
 -1.71550049e-03  3.04572168e-03  1.75406947e-03 -2.64681730e-04
 -1.10836106e-03  2.40792125e-03 -7.45568541e-04 -1.84544560e-03
 -2.15803995e-03 -7.86405243e-03  9.84484330e-04  8.32792930e-03
 -4.84327646e-03  5.31243300e-03 -1.16161897e-03  2.29793531e-03
  3.07270139e-03 -4.95185331e-03  1.76781684e-03 -3.86534515e-03
  8.60190671e-03  1.33518782e-03  6.75477961e-04 -8.90888646e-03
  1.91460433e-03 -3.30629176e-03  3.12245428e-03 -5.49851032e-03
 -3.95188399e-04  2.15423177e-03 -3.18579446e-03  3.08808056e-03
  5.88211091e-03 -1.89704576e-03 -6.77156058e-05 -1.90167350e-03
  1.21994247e-03  7.85105047e-04 -1.34771992e-03  4.47857799e-03
  2.78199697e-03  6.33735303e-03 -4.59865062e-03  6.61239494e-03
  1.54953846e-03 -7.02043530e-04  9.67450032e-04  2.22150399e-03
 -6.37197460e-04  4.02532471e-03  1.80418650e-03 -2.10977672e-03
  4.11007612e-04 -2.02951417e-03  8.16014071e-04  5.71817346e-03
  3.55236093e-03 -1.67803431e-04  1.34421303e-03 -3.57220089e-03
 -4.09564422e-03  5.45092020e-03 -4.28155949e-03  7.66371563e-03
 -5.07704774e-03 -1.88484369e-03 -6.81991968e-03  5.55067614e-04
  3.37799569e-03 -2.51921080e-03  8.88446695e-04 -4.48470237e-03
  6.19455648e-04  1.51869957e-04 -2.08791462e-04 -8.69828335e-04
  1.93660497e-03 -6.01861579e-03 -5.55812847e-04 -4.20159195e-03]",0
1iohwmv,Researchers find cancer's 'off-grid' power supply – and how to cut it | Researchers have discovered a particular type of cancer cell that relies on its own biological electric utility. Disrupting the utility with the help of a puffer fish – showed a breakthrough way to fight the tumors.,c********,2025-02-13 12:25:35,Researchers find cancer's 'offgrid' power supply and how to cut it Researchers have discovered a particular type of cancer cell that relies on its own biological electric utility. Disrupting the utility with the help of a puffer fish showed a breakthrough way to fight the tumors.,"['researchers', ' find', ' cancer', ' offgrid', ' power', ' supply', ' discovered', ' particular', ' type', ' cell', ' relies', ' biological', ' electric', ' utility', ' disrupting', ' help', ' puffer', ' fish', ' showed', ' breakthrough', ' fight', ' tumors']",,"[ 3.71174351e-03  3.75588960e-03  4.08879761e-03 -4.61747218e-03
  2.49281060e-03 -2.69475370e-03  1.43466424e-03 -4.91766201e-04
 -8.67132656e-03 -2.43280292e-03 -1.50409131e-03 -1.04285451e-03
 -7.43469805e-04 -3.50799924e-03 -3.53403692e-03 -5.05911466e-03
  8.68291943e-04 -8.50530516e-04  3.92298633e-03 -2.98134913e-03
  4.47440566e-03 -3.61112063e-03  6.75915880e-03  2.34020501e-03
  1.67547527e-03  1.29491929e-03 -3.56697082e-03 -8.28194246e-03
 -4.06781305e-03 -4.07439284e-03  3.86731909e-03  8.14688299e-03
 -1.20492314e-03  6.03832258e-03  1.93215301e-03  5.22179808e-03
 -3.91437300e-03 -3.49527039e-03 -4.04466782e-03 -1.11924787e-03
  8.56608432e-03  1.02715334e-04  3.99490539e-03 -1.70975830e-03
 -7.74107932e-04  1.13262748e-03 -3.03669658e-04  3.59963253e-03
  6.13450026e-03 -1.86077622e-03  5.16241184e-03 -2.31768377e-03
  3.54053057e-03  3.88202141e-04 -1.74033816e-03  1.89893146e-03
  4.83485265e-03 -3.27379629e-03 -3.15370061e-03  3.31438193e-03
  4.32549976e-03  1.75552024e-03 -4.05060919e-03  2.92951171e-03
  2.17496790e-03  3.83563573e-03 -1.04225555e-03  3.57917650e-03
 -6.53102435e-03  3.29796318e-03 -2.99677416e-03  2.52315192e-03
  8.12681206e-03 -4.18968673e-04 -5.57262319e-05  3.05095245e-03
  1.17354700e-03 -2.73001590e-03 -5.24889817e-03 -3.15830298e-03
 -3.23738437e-03  6.77945185e-03 -1.14818662e-03  6.46871841e-03
 -5.33568300e-03 -7.16068491e-04 -3.69507330e-03 -8.28710734e-04
  5.84820472e-03  5.22552640e-04  5.06721716e-03  5.13564609e-03
 -4.51096008e-03  2.42604990e-04  2.80815526e-03  2.07338226e-03
  6.66092616e-03 -3.05477250e-03 -2.38102613e-04  1.79629866e-03]",0
1iojx4y,"Breakthrough brings fiber optics to quantum computing, improving efficiency and reducing heat generation | It promises much better cooling",c********,2025-02-13 14:13:29,"Breakthrough brings fiber optics to quantum computing, improving efficiency and reducing heat generation It promises much better cooling","['breakthrough', ' brings', ' fiber', ' optics', ' quantum', ' computing', ' improving', ' efficiency', ' reducing', ' heat', ' generation', ' promises', ' much', ' better', ' cooling']",,"[-5.27659897e-03 -1.02476589e-03  7.89090293e-04 -2.53623771e-03
 -3.90055566e-03 -3.31277750e-03  2.75965617e-03  7.75774568e-03
  1.40060461e-03 -2.69930181e-03 -5.82595496e-03  7.34321540e-04
 -1.85355870e-03  6.44634187e-04 -3.17125861e-03  1.29804568e-04
 -1.93248177e-03 -6.14295481e-03  4.35170106e-04  1.95737416e-03
  2.30028504e-03 -4.35002061e-04 -3.41368699e-03 -2.81334319e-03
  3.48575530e-03  3.74637265e-03 -8.14526808e-03 -7.90165178e-03
 -4.68690973e-03  1.34344783e-03  4.15447401e-03  2.25142064e-03
 -2.82137399e-03  4.99503873e-03  9.21951374e-04  3.61149642e-03
  3.43707902e-03 -7.92817865e-03  5.22489077e-04  7.36946589e-04
  1.67416106e-03  5.79294028e-05  7.74043554e-04 -6.36969181e-03
 -4.18987218e-03  8.99207313e-04  3.81176919e-03 -4.20332886e-03
 -2.18744762e-03  5.61568746e-03 -3.77816404e-03 -2.19714642e-03
 -1.95126154e-03  3.57757672e-03 -5.23609109e-03  1.35819160e-03
 -1.79718190e-03  1.33716007e-04 -2.12828512e-03  2.14286405e-03
  5.73565485e-03  5.30388393e-03 -6.86129624e-06  1.95939303e-03
  1.58586435e-03  5.16038341e-03 -3.78440879e-03  4.72603645e-03
 -1.13545882e-03 -1.43248355e-03 -7.10686902e-04 -2.60076672e-03
 -1.41109549e-03 -2.23637838e-03  6.02674554e-04  2.11959286e-03
 -1.09674735e-03  3.50816525e-03  2.66765337e-03  9.88864340e-04
 -1.19624590e-03  6.51420793e-03 -2.94951187e-03  4.89450293e-03
 -3.42361629e-03 -1.73272472e-03 -4.91885701e-03  1.55570125e-03
 -1.22095502e-04 -1.07271457e-03 -2.63257953e-03  2.97026988e-03
 -2.27834727e-03 -3.00617493e-03 -1.78487840e-04 -8.17522348e-04
  1.82005169e-03 -1.98468124e-03  1.13539083e-03 -1.74682855e-03]",0
1ip892a,Muscle tissue meets mechanics in biohybrid hand breakthrough | Combining lab-grown muscle tissue with a series of flexible mechanical joints has led to the development of an artificial hand that can grip and make gestures.,c********,2025-02-14 11:09:24,Muscle tissue meets mechanics in biohybrid hand breakthrough Combining labgrown muscle tissue with a series of flexible mechanical joints has led to the development of an artificial hand that can grip and make gestures.,"['muscle', ' tissue', ' meets', ' mechanics', ' biohybrid', ' hand', ' breakthrough', ' combining', ' labgrown', ' series', ' flexible', ' mechanical', ' joints', ' development', ' artificial', ' grip', ' make', ' gestures']",,"[-3.94629501e-03  2.43460806e-03 -2.10383115e-03 -4.32656659e-03
 -3.37960804e-03 -7.75268115e-03  1.83738675e-03  8.51818733e-03
 -5.83549379e-04 -5.61535708e-04 -5.81318187e-03 -7.79462187e-03
 -3.74575914e-03  1.60173676e-03 -3.60338832e-03  1.06392195e-03
 -1.66948803e-03 -1.33941404e-03  4.35162988e-03  9.80628756e-05
  7.83313438e-03  2.35736999e-03 -2.77268467e-03  5.67483669e-03
  5.98989148e-03 -3.02526425e-03 -7.40085496e-03 -6.46704750e-04
 -5.17000118e-03 -7.55350629e-04  1.24027347e-03  4.04425757e-03
  2.92948796e-03  4.31365753e-03 -3.58657655e-03  3.14445491e-03
  4.01998265e-03 -7.89113459e-04  2.26144632e-03 -2.88388156e-03
  3.04294546e-04  8.12212005e-04  3.90034728e-03 -3.89104011e-03
 -3.16662807e-03  2.01785169e-03 -3.22824880e-03 -4.22040652e-03
  6.93894923e-03  2.34289118e-03 -7.53680652e-04  3.21933231e-03
  4.77734068e-03  2.69034947e-03 -1.02812785e-03  1.16061303e-03
  2.43306649e-03 -9.12215037e-04 -1.55984622e-03  2.40762951e-03
  1.40886882e-03  8.58682394e-03 -3.12605780e-03 -9.28270165e-04
 -5.11723058e-03  1.23317924e-03  3.89307993e-03 -2.31954758e-03
 -7.19005894e-03  3.59865581e-03 -5.35513554e-03 -5.03594987e-04
  6.48617558e-03  1.14849582e-03 -4.98413923e-04  5.35661867e-03
 -3.55966925e-03  3.82630154e-03 -4.85502370e-03 -3.64854792e-03
  1.44937378e-03  3.74590117e-03 -9.14117903e-04  6.57632016e-03
  1.89017097e-03 -2.64738617e-03 -4.65769815e-04 -1.95611315e-03
  5.82160801e-03  2.28639925e-03  3.81029537e-03  4.92963055e-03
  2.94938730e-03  8.69114476e-04  3.94296454e-04  5.67339710e-04
  2.42368481e-03 -3.12710251e-03  2.76893727e-03  1.97915616e-03]",0
1ip90oj,"Solar-powered device captures carbon dioxide from air to make sustainable fuel | Researchers have developed a reactor that pulls carbon dioxide directly from the air and converts it into sustainable fuel, using sunlight as the power source.",c********,2025-02-14 11:59:43,"Solarpowered device captures carbon dioxide from air to make sustainable fuel Researchers have developed a reactor that pulls carbon dioxide directly from the air and converts it into sustainable fuel, using sunlight as the power source.","['solarpowered', ' device', ' captures', ' carbon', ' dioxide', ' make', ' sustainable', ' fuel', ' researchers', ' developed', ' reactor', ' pulls', ' directly', ' converts', ' using', ' sunlight', ' power', ' source']",,"[-5.10619301e-03  5.26897609e-03 -2.24092021e-03  2.74358410e-03
 -2.19196919e-03 -7.39166373e-03  4.06092964e-03 -1.45697710e-03
 -5.17282356e-03 -9.13729833e-04  1.97147056e-05 -6.28306298e-03
 -4.47109668e-03 -1.23795262e-03  4.64553796e-06 -6.33298652e-03
  4.36653383e-03 -1.94668595e-03  5.18589467e-03 -2.01541628e-03
  5.47430431e-03 -2.02484918e-03  2.98966584e-03  4.19195928e-03
  1.70815410e-03 -3.16023640e-03 -2.02034507e-03  1.33782485e-03
  7.27407867e-04  8.87840579e-05  4.74584801e-03  9.47660650e-04
 -2.77803163e-03  6.45277882e-03  4.57628444e-03  4.47396189e-03
 -2.11562240e-03 -4.70075663e-03  3.52328119e-04  1.25589245e-03
  3.36283888e-03  1.51890225e-03 -1.18999172e-03 -4.57023457e-03
 -5.12640504e-03  3.87005485e-03  2.83230399e-03  9.04278015e-04
  4.92994487e-03 -3.51933318e-06 -2.98912497e-03 -2.64751470e-05
  4.51732753e-03 -2.42001517e-03 -6.35317620e-03 -1.04869471e-03
 -2.09775707e-03  4.56058048e-03 -2.36408319e-03  5.13895787e-03
 -2.08212971e-03 -6.37476740e-04 -5.38418628e-03 -3.06610670e-03
  5.79285726e-04  1.98848802e-03  5.35316125e-04  1.75162405e-03
 -5.62612608e-04 -2.53662071e-03 -6.84897229e-03  1.67975959e-03
  5.64924441e-03  6.46777311e-03  7.25870533e-03 -2.74505350e-04
 -2.53311568e-03 -2.78819329e-03  3.16159567e-04 -1.90080013e-04
 -3.73936561e-03  2.19464302e-03 -4.09176853e-03  7.55732460e-03
  1.26976788e-03 -7.82905961e-04 -3.97558138e-03 -2.44547729e-03
  6.03162637e-03 -1.34395785e-03 -1.81003218e-03 -3.59491142e-03
 -3.28511419e-03  3.30376643e-04  3.99491098e-03  3.22296284e-03
 -5.10693179e-04 -6.58569206e-03 -4.85508317e-05  2.45327479e-03]",0
1ipa6h2,Modified fish and flies could pull pollution out of the environment,A***************,2025-02-14 13:07:58,Modified fish and flies could pull pollution out of the environment,"['modified', ' fish', ' flies', ' could', ' pull', ' pollution', ' environment']",,"[-0.00091446 -0.00034014  0.00218251  0.00181772  0.00524729  0.00099441
  0.00053962 -0.00052482 -0.00572335 -0.00293754 -0.00336762 -0.00114866
  0.00441571  0.00467652 -0.0020763  -0.00571046 -0.00288869 -0.00581665
  0.00351659  0.00126025 -0.00120009 -0.00048683  0.0043007   0.00459039
  0.00263273 -0.00148703 -0.00029115 -0.00086375 -0.00213965 -0.00501541
  0.00334367 -0.00199026  0.00161375 -0.00253135 -0.004256   -0.00199689
 -0.00276001  0.00224751 -0.00389447 -0.00316902 -0.00192523 -0.00331411
  0.00240854  0.00121365  0.00414677  0.00318093 -0.00317712  0.00423962
  0.00283657  0.0048597  -0.00261134 -0.00254549 -0.00263372 -0.00430643
  0.00090877  0.00068226 -0.00093367 -0.00441749 -0.00476176 -0.00220721
  0.00096154  0.00011295 -0.00083071  0.00544866  0.0035741   0.00244004
 -0.00523447 -0.00035197 -0.00269161  0.00146956  0.00028149 -0.00089103
 -0.00309037  0.00391999  0.00364474 -0.00185332  0.00093229  0.00242898
 -0.00248947 -0.00324515 -0.00391662 -0.00152965  0.00191727 -0.00191094
  0.00328676  0.00491897  0.00136639 -0.00295093  0.00120698  0.00421927
 -0.00403712 -0.00158646  0.00104062 -0.00139354  0.0051135   0.0018201
 -0.00203989 -0.0021131   0.00117452 -0.00429044]",1
